"","id","Data.source.citation","Class","Order","Family","Genus","Species","Sub.species","Authority","Common.Name","Location.of.population","Country.list","Region","Decimal.Latitude","Decimal.Longitude","Are.coordinates.for.specific.location.","system","biome","realm","Native","Alien","Invasive","Units","Sampling.method","Data.transformed","mu","lCI","uCI","sigma^2","tau^2","x0","Start","End"
"879",2149," Dragoo, D. E., G. V. Byrd, et al. (2000). Breeding status and population trends of Alaskan seabirds in 1999. Breeding status and population trends of Alaskan seabirds. U. S. F. a. W. Service., U.S. Fish and Wildlife Service.| Dragoo, D. E., G. V. Byrd, et al. (2008). Breeding status, population trends and diets of seabirds in Alaska, 2005. U. F. a. W. Service. Homer, Alaska.","Aves","Charadriiformes","Laridae","Rissa","brevirostris",NA,"(Bruch, 1853)","Red-legged kittiwake","Buldir Island, Alaska","United States","North America",52.11667,175.6,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","No. of nests","Unknown","No",-1.98110374995858e-09,-0.302676830405681,0.302676826443473,0.166933786585224,2.46932496287637e-09,0.947500001056587,1,8
"880",2151," Dragoo, D. E., G. V. Byrd, et al. (2000). Breeding status and population trends of Alaskan seabirds in 1999. Breeding status and population trends of Alaskan seabirds. U. S. F. a. W. Service., U.S. Fish and Wildlife Service.| Dragoo, D. E., G. V. Byrd, et al. (2008). Breeding status, population trends and diets of seabirds in Alaska, 2005. U. F. a. W. Service. Homer, Alaska.","Aves","Charadriiformes","Laridae","Rissa","brevirostris",NA,"(Bruch, 1853)","Red-legged kittiwake","St. Paul Island, Alaska","United States","North America",57.16667,-170.25,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Individual birds","Unknown","No",-0.0612244942202067,-0.228213029387039,0.105764040946625,1.32396115874732e-08,0.127027879571948,0.672585038787677,1,6
"881",2152," Dragoo, D. E., G. V. Byrd, et al. (2000). Breeding status and population trends of Alaskan seabirds in 1999. Breeding status and population trends of Alaskan seabirds. U. S. F. a. W. Service., U.S. Fish and Wildlife Service.","Aves","Charadriiformes","Laridae","Rissa","tridactyla",NA,"(Linnaeus, 1758)","Black-legged kittiwake","Bluff, Alaska","United States","North America",64.57278,-163.75417,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Count","No",-0.0241234669214469,-0.244075767972522,0.195828834129628,0.117360608866822,0.0535509171347186,0.513803445904323,1,11
"882",2155," Dragoo, D. E., G. V. Byrd, et al. (2000). Breeding status and population trends of Alaskan seabirds in 1999. Breeding status and population trends of Alaskan seabirds. U. S. F. a. W. Service., U.S. Fish and Wildlife Service.","Aves","Charadriiformes","Laridae","Rissa","tridactyla",NA,"(Linnaeus, 1758)","Black-legged kittiwake","Cape Peirce","United States","North America",58.55833,-161.76667,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Count","No",-0.0224012707090298,-0.158611796035068,0.113809254617008,0.0356799822188678,0.0520229912948037,0.684023174275803,1,10
"883",2157," Dragoo, D. E., G. V. Byrd, et al. (2000). Breeding status and population trends of Alaskan seabirds in 1999. Breeding status and population trends of Alaskan seabirds. U. S. F. a. W. Service., U.S. Fish and Wildlife Service.","Aves","Charadriiformes","Laridae","Rissa","tridactyla",NA,"(Linnaeus, 1758)","Black-legged kittiwake","St. Paul Island, Pribilofs","United States","North America",57.18472,-170.26833,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Count","No",-0.15294117809455,-0.245594780402683,-0.060287575786418,3.09730106344176e-09,0.0391066303980106,0.921764708389289,1,6
"884",2161," Vargas, H., C. Lougheed, et al. (2005). Population size and trends of the Galapagos Penguin Spheniscus mendiculus. Ibis. 147: 367-374.","Aves","Sphenisciformes","Spheniscidae","Spheniscus","mendiculus",NA,"Sundevall, 1871","Galapagos penguin","Galapagos","Ecuador","Latin America and Caribbean",0,-90.5,TRUE,"Marine","Unknown","Tropical and subtropical Indo-Pacific","Yes","No","No","Number of individuals","Estimated from count","No",0.0121912915168468,-0.0491246138989332,0.0735071969326268,0.00753465572255627,0.0526701679503289,0.302275143749727,1,13
"885",2162," Olsen, P., M. Weston, et al. (2003). The State of Australia's Birds 2003. Wingspan (supplement). Birds Australia.","Aves","Charadriiformes","Laridae","Sternula","albifrons","sinensis","Pallas, 1764","Little tern","Gippsland, Australia","Australia","Oceania",-38,147.5,TRUE,"Marine","Unknown","South temperate and Antarctic","Yes","No","No","Number of individuals","Count","No",-0.00798203556628277,-0.0805020681206916,0.0645379969881261,0.0239567940368861,0.0314592134098423,0.324148508332434,1,20
"886",2169," Myers, R. Ransom Myers' Stock Recruitment Database.","Actinopterygii","Perciformes","Scombridae","Thunnus","alalunga",NA,"(Bonnaterre, 1788)","Albacore tuna","South Pacific Ocean","International Waters","International Waters",-45,-130,FALSE,"Marine","Unknown","South temperate and Antarctic","Yes","No","No","Spawning Stock Biomass Index","SPA","No",-0.0588235294134201,-0.0816046952048646,-0.0360423636219756,0.00229661748614171,3.79061430246691e-11,1.02534526831872,1,18
"887",2170," Myers, R. Ransom Myers' Stock Recruitment Database.","Actinopterygii","Perciformes","Scombridae","Thunnus","maccoyii",NA,"(Castelnau, 1872)","Southern bluefin tuna","Southern Pacific (1)","International Waters","International Waters",-45,-130,FALSE,"Marine","Unknown","South temperate and Antarctic","Yes","No","No","Spawning stock biomass (thousand tonnes)","SPA","No",-0.0666666666824196,-0.080627650541713,-0.0527056828231263,0.000761046451999912,9.3494086591327e-12,0.98509689922925,1,16
"888",2171," Myers, R. Ransom Myers' Stock Recruitment Database.","Actinopterygii","Perciformes","Scombridae","Thunnus","maccoyii",NA,"(Castelnau, 1872)","Southern bluefin tuna","Southern Pacific (2)","International Waters","International Waters",-45,-130,FALSE,"Marine","Unknown","South temperate and Antarctic","Yes","No","No","Spawning stock biomass (tonnes)","SPA","No",-0.0526315789412465,-0.0567498938879894,-0.0485132639945037,8.38842778553212e-05,4.98898501092853e-13,1.00415858079243,1,20
"889",2172," Dragoo, D. E., G. V. Byrd, et al. (2000). Breeding status and population trends of Alaskan seabirds in 1999. Breeding status and population trends of Alaskan seabirds. U. S. F. a. W. Service., U.S. Fish and Wildlife Service.| Dragoo, D. E., G. V. Byrd, et al. (2008). Breeding status, population trends and diets of seabirds in Alaska, 2005. U. F. a. W. Service. Homer, Alaska.| Dragoo, D. E., G. V. Byrd, et al. (2009). Breeding status, population trends and diets of seabirds in Alaska, 2006. U.S. Fish and Wildl. Serv. Report AMNWR 09/05.","Aves","Charadriiformes","Alcidae","Uria","aalge",NA,"(Pontoppidan, 1763)","Common murre / Common guillemot","Cape Peirce, Alaska","United States","North America",58.65,-162.03333,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Individual birds","Unknown","No",-0.0699168575264453,-0.159916007547086,0.0200822924941955,0.016459282055568,0.0379913316108374,0.80379201661815,1,11
"890",2174," Dragoo, D. E., G. V. Byrd, et al. (2000). Breeding status and population trends of Alaskan seabirds in 1999. Breeding status and population trends of Alaskan seabirds. U. S. F. a. W. Service., U.S. Fish and Wildlife Service.| Dragoo, D. E., G. V. Byrd, et al. (2008). Breeding status, population trends and diets of seabirds in Alaska, 2005. U. F. a. W. Service. Homer, Alaska.","Aves","Charadriiformes","Alcidae","Uria","aalge",NA,"(Pontoppidan, 1763)","Common murre / Common guillemot","St Paul Island, Pribilofs","United States","North America",57.16667,-170.25,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Individual birds","Unknown","No",-0.20451127369255,-0.347117137873959,-0.0619054095111415,1.40104779313609e-08,0.0926404023290814,1.04759398299142,1,6
"891",2178," Dragoo, D. E., G. V. Byrd, et al. (2000). Breeding status and population trends of Alaskan seabirds in 1999. Breeding status and population trends of Alaskan seabirds. U. S. F. a. W. Service., U.S. Fish and Wildlife Service.| Dragoo, D. E., G. V. Byrd, et al. (2008). Breeding status, population trends and diets of seabirds in Alaska, 2005. U. F. a. W. Service. Homer, Alaska.","Aves","Charadriiformes","Alcidae","Uria","lomvia",NA,"(Linnaeus, 1758)","Thick-billed murre / Guillemot","Buldir Island","United States","North America",52.35806,175.92472,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Unknown","No",0.137410985138938,0.0391553616733182,0.235666608604557,0.016962283140906,0.00238897233821124,0.0160670820603636,1,8
"892",2180," Dragoo, D. E., G. V. Byrd, et al. (2000). Breeding status and population trends of Alaskan seabirds in 1999. Breeding status and population trends of Alaskan seabirds. U. S. F. a. W. Service., U.S. Fish and Wildlife Service.| Dragoo, D. E., G. V. Byrd, et al. (2008). Breeding status, population trends and diets of seabirds in Alaska, 2005. U. F. a. W. Service. Homer, Alaska.","Aves","Charadriiformes","Alcidae","Uria","lomvia",NA,"(Linnaeus, 1758)","Thick-billed murre / Guillemot","St Paul Island, Pribilofs","United States","North America",57.18472,-170.26833,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Unknown","No",-0.160714286480229,-0.273052847681307,-0.0483757252791507,2.84522164006809e-09,0.0574888393848902,0.946507935100434,1,6
"893",2181," Marquez, J. C., Yataco, G., Alza, L., Van Oordt, F. (2006). Changes in population size and distribution fur seals Arctocephalus australis and sea lions Otaria flavescens off peru' from 1971-2006. from http://irdal.ird.fr/humboldt_partie3/abstracts_pdf/HCS_199_Marquez.pdf.","Mammalia","Carnivora","Otariidae","Arctocephalus","australis",NA,"Zimmermann, 1783","South american fur seal","Peruvian coast","Peru","Latin America and Caribbean",-10.27444,-78.24194,FALSE,"Marine","Unknown","Tropical and subtropical Indo-Pacific","Yes","No","No","Number of individuals","Counts along coast","No",0.0943186838395216,-0.240521334905217,0.42915870258426,0.17511115686334,6.8031435473967e-09,0.516213936182581,1,7
"894",2191," MMC, M. M. C. (2002). Cook Inlet beluga Whale (Delphinapterus leucas). Marine Mammal Commission Annual Report: 58-63.| Angliss, R. P. and R. B. Outlaw (2008). BELUGA WHALE (Delphinapterus leucas): Cook Inlet Stock and GRAY WHALE (Eschrichtius robustus): Eastern North Pacific Stock. Alaska Marine Mammal Stock Assessments, 2007. N. s. N. M. F. Service. Alaska, National Marine Fisheries Service.: 79-83 and 147-155.| Allen, B. M. and R. P. Angliss (2010). Alaska Marine Mammal Stock Assessments, 2009. NOAA Technical Memorandum NMFS-AFSC-206.","Mammalia","Cetacea","Monodontidae","Delphinapterus","leucas",NA,"(Pallas, 1776)","Beluga whale","Cook Inlet stock, Alaska","United States","North America",58.94194,-153.18556,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Aerial counts","No",-0.0477706992374956,-0.300456954909036,0.204915556434045,0.132966145314623,6.87398059077693e-09,0.745668766841528,1,9
"895",2196," Bodkin, J. L., R. J. Jameson, et al. (1995). Sea Otters in the North Pacific Ocean. Our living resources: a report to the nation on the distribution abundance and health of U.S. plants animals and ecosystems. from http://biology.usgs.gov/s+t/noframe/s043.htm.","Mammalia","Carnivora","Mustelidae","Enhydra","lutris",NA,"(Linnaeus, 1758)","Sea otter","Bering Island, Russia","Russian Federation","Asia",55.00083,166.27306,TRUE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Surveys from skiffs airplanes and helicopters","No",0.0900900900900901,-0.028934952480821,0.209115132661001,0.0331899851184571,1.84575563682403e-17,0.22879021879022,1,10
"896",2197," IUIEN Instituto Universitario de Investigacion en Estudios Norteamericanos (2003). The California Sea Otter Recovery Plan. Friends of Thoreau, Instituto Universitario de Investigacion en Estudios Norteamericanos: 1-56.| USGS Western Ecological Research Center (2007). California sea otter surveys. Retrieved 28/08/07 from http://www.werc.usgs.gov/ProjectSubWebPage.aspx?SubWebPageID=4&ProjectID=91&List=SubWebPages&Web=Project_91&Title=Sea%20Otter%20Studies%20at%20WERC.","Mammalia","Carnivora","Mustelidae","Enhydra","lutris",NA,"(Linnaeus, 1758)","Sea otter","California Coast, USA","United States","North America",36.97528,-122.16333,FALSE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Spring counts from aerial and coastal surveys","No",0.0482912331506051,-0.0130366338556513,0.109619100156862,0.0176228472565326,2.0311192678632e-09,-0.0382912163675772,1,19
"897",2198," Lance, M. M., Richardson, S.A., Allen, H.L. (2004). Sea Otter recovery Plan. S. o. W. o. F. a. Wildlife: 1-103.","Mammalia","Carnivora","Mustelidae","Enhydra","lutris",NA,"(Linnaeus, 1758)","Sea otter","Washington State, USA","United States","North America",47.39667,-124.39,FALSE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Aerial surveys","No",0.060434305054147,0.051951908666426,0.0689167014418681,2.45502772601516e-10,0.00636800610276747,-0.00680868669015822,1,16
"898",2199," Gerber, L. R., DeMaster, D.P., Kareiva, P.M. (1999). Gray Whales and the value of monitoring data in implementing the U.S. Endangered Species Act. Conservation Biology 13(5): 1215-1219.| Angliss R. P. and R. B. Outlaw (2008). BELUGA WHALE (Delphinapterus leucas): Cook Inlet Stock and GRAY WHALE (Eschrichtius robustus): Eastern North Pacific Stock. Alaska Marine Mammal Stock Assessments 2007. N. s. N. M. F. Service. Alaska National Marine Fisheries Service.: 79-83 and 147-155.","Mammalia","Cetacea","Eschrichtiidae","Eschrichtius","robustus",NA,"(Lilljeborg, 1861)","Grey whale / Gray whale","Eastern North Pacific","United States","North America",49.93167,-128.16083,FALSE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Shore-based surveys","No",0.0315711329976814,-0.0103772315717146,0.0735194975670773,0.00233568808828896,0.0440117481207413,0.207517133535917,1,13
"899",2200," Kinsinger, A. (1995). Marine mammals. Our living resources: a report to the nation on the distribution abundance and health of U.S. plants animals and ecosystems. from http://biology.usgs.gov/s+t/noframe/c308.htm.","Mammalia","Cetacea","Eschrichtiidae","Eschrichtius","robustus",NA,"(Lilljeborg, 1861)","Grey whale / Gray whale","Eastern North Pacific","United States","North America",49.93167,-128.16083,FALSE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Unknown","No",0.091750542736034,-0.282615888710735,0.466116974182803,0.18241123109844,9.0836641921673e-08,0.55124726487779,1,6
"900",2215," NOAA Fisheries: Office of Protected Resources (2006). Recovery Plan for the Hawaiian Monk Seal (Monachus schauinslandi). NOAA's National Marine Fisheries Service: 1-154.","Mammalia","Carnivora","Phocidae","Monachus","schauinslandi",NA,"Matschie, 1905","Hawaiian monk seal","Hawaii","United States","North America",20.75028,-156.50028,FALSE,"Marine","Unknown","Tropical and subtropical Indo-Pacific","Yes","No","No","Number of individuals","Beach counts","No",-0.0902295328906249,-0.206480906107382,0.0260218403261326,0.0317005022801783,0.0234223209992916,0.916163802666094,1,11
"901",2216," MMC, M. M. C. (2000). Hawaiian monk seal (Monachus schauinslandi). Species of Special Concern, Annual report to congress, 2000. Bethesda, Maryland: 54-70.","Mammalia","Carnivora","Phocidae","Monachus","schauinslandi",NA,"Matschie, 1905","Hawaiian monk seal","All major breeding colonies, Hawaiian Islands","United States","North America",28.41667,-178.33333,TRUE,"Marine","Unknown","Tropical and subtropical Indo-Pacific","Yes","No","No","Annual total of mean beach counts","beach counts at all major breeding colonies","No",-0.0376984000144743,-0.131371585935334,0.0559747859063852,1.2263940497171e-06,0.095924963144879,0.621114396052417,1,8
"902",2222," NOAA Fisheries: Office of Protected Resources (2005). Harbour Seal (Phoca vitulina richardsi): California Stock.","Mammalia","Carnivora","Phocidae","Phoca","vitulina","richardii","Linnaeus, 1758","Harbour seal","California","United States","North America",37.25028,-119.75028,FALSE,"Marine","Unknown","Pacific north temperate","Yes","No","No","Number of individuals","Direct observation counts","No",0.0592385658504382,0.0336482666068637,0.0848288650940128,5.65398162443008e-07,0.0310152585255988,0.103362472793707,1,13
